Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price,,From 2019.4.18 11:30 To 2020.4.17 16:00,,,Pre_Avg_Price: Average Open Stock Price of Zoom one hour earlier,,
2019/10/07,2019/10/07 11:30,2951.75,26562.40,7989.79,136.91,46.97,180.82,211652,76.07,76.38,,,,,,,
2019/10/07,2019/10/07 12:30,2950.00,26552.46,7984.71,136.68,47.01,180.27,137766,76.47,76.13,,,,,,,
2019/10/07,2019/10/07 13:30,2948.94,26545.95,7978.70,136.73,47.04,179.95,135950,76.13,76.47,,,,,,,
2019/10/07,2019/10/07 14:30,2949.80,26573.49,7985.98,136.79,47.16,180.48,192887,76.47,77.02,,,,,,,
2019/10/07,2019/10/07 15:30,2946.26,26540.21,7976.61,136.70,47.09,179.99,193336,77.00,77.20,,,,,,,
2019/10/07,2019/10/07 16:00,2938.78,26477.95,7956.29,136.28,46.98,179.68,188528,77.24,76.99,,,,,,,
2019/10/08,2019/10/08 10:30,2904.37,26212.56,7861.66,135.84,45.98,178.83,551627,76.99,75.02,,,,,,,
2019/10/08,2019/10/08 11:30,2900.57,26178.70,7855.02,136.09,45.79,178.54,374485,75.02,74.54,,,,,,,
2019/10/08,2019/10/08 12:30,2907.29,26244.77,7870.58,136.37,45.68,178.71,762847,74.72,73.76,,,,,,,
2019/10/08,2019/10/08 13:30,2915.67,26346.89,7887.26,136.43,45.88,178.77,509012,73.72,74.51,,,,,,,
2019/10/08,2019/10/08 14:30,2914.29,26339.12,7885.27,136.22,46.01,179.42,202640,74.51,73.91,,,,,,,
2019/10/08,2019/10/08 15:30,2912.81,26325.85,7876.78,135.93,46.09,179.21,267351,74.00,74.12,,,,,,,
2019/10/08,2019/10/08 16:00,2893.05,26164.04,7823.78,134.84,45.62,177.75,489840,74.12,73.59,,,,,,,
2019/10/09,2019/10/09 10:30,2915.25,26322.06,7893.60,136.81,46.20,179.04,338464,74.22,74.23,,,,,,,
2019/10/09,2019/10/09 11:30,2910.79,26285.58,7884.54,136.60,46.18,179.53,159685,74.13,73.53,,,,,,,
2019/10/09,2019/10/09 12:30,2917.97,26350.22,7902.32,137.07,46.16,179.34,156290,73.54,73.54,,,,,,,
2019/10/09,2019/10/09 13:30,2918.29,26346.86,7901.45,137.21,46.10,179.20,106281,73.55,73.33,,,,,,,
2019/10/09,2019/10/09 14:30,2922.19,26367.51,7911.94,137.51,46.09,179.85,132021,73.33,73.99,,,,,,,
2019/10/09,2019/10/09 15:30,2926.93,26405.24,7925.37,137.57,46.20,180.58,221634,73.99,73.66,,,,,,,
2019/10/09,2019/10/09 16:00,2919.40,26346.14,7903.74,137.40,46.06,179.85,378019,73.63,72.86,,,,,,,
2019/10/10,2019/10/10 10:30,2936.51,26492.16,7951.33,138.24,45.11,180.82,607260,72.86,72.90,,,,,,,
2019/10/10,2019/10/10 11:30,2946.20,26575.47,7977.35,138.72,45.13,181.33,244436,72.90,72.53,,,,,,,
2019/10/10,2019/10/10 12:30,2938.90,26505.92,7947.65,138.21,45.13,180.48,191127,72.52,71.73,,,,,,,
2019/10/10,2019/10/10 13:30,2933.84,26455.55,7933.60,137.97,44.98,179.64,291069,71.70,71.87,,,,,,,
2019/10/10,2019/10/10 14:30,2935.11,26456.95,7938.06,137.97,45.07,179.63,199915,71.89,72.22,,,,,,,
2019/10/10,2019/10/10 15:30,2939.20,26497.84,7953.78,138.31,45.39,180.16,279911,72.18,71.79,,,,,,,
2019/10/10,2019/10/10 16:00,2938.13,26496.67,7950.78,138.25,45.38,180.03,471193,71.79,71.01,,,,,,,
2019/10/11,2019/10/11 10:30,2984.45,26898.63,8095.24,140.01,46.21,185.18,523454,71.01,71.80,,,,,,,
2019/10/11,2019/10/11 11:30,2990.38,26971.18,8103.99,139.87,46.47,185.42,438852,71.77,71.60,,,,,,,
2019/10/11,2019/10/11 12:30,2980.89,26882.77,8083.68,139.53,46.26,185.50,256981,71.68,71.17,,,,,,,
2019/10/11,2019/10/11 13:30,2981.43,26884.39,8087.52,139.42,46.16,185.58,255233,71.16,71.98,,,,,,,
2019/10/11,2019/10/11 14:30,2988.30,26961.54,8104.86,139.79,46.34,185.77,175568,71.98,71.83,,,,,,,
2019/10/11,2019/10/11 15:30,2988.35,26977.45,8108.52,139.78,46.12,185.90,199990,71.85,72.04,,,,,,,
2019/10/11,2019/10/11 16:00,2970.25,26816.59,8057.04,138.83,45.79,184.19,537914,72.04,71.35,,,,,,,
2019/10/14,2019/10/14 10:30,2967.25,26822.82,8046.75,139.03,45.40,183.83,432112,71.35,69.90,,,,,,,
2019/10/14,2019/10/14 11:30,2969.27,26837.96,8060.12,139.09,45.61,184.06,324623,69.91,69.90,,,,,,,
2019/10/14,2019/10/14 12:30,2967.65,26831.66,8051.22,138.82,45.50,183.45,257244,69.89,69.83,,,,,,,
2019/10/14,2019/10/14 13:30,2966.81,26810.73,8050.24,138.79,45.37,183.56,109478,69.74,70.41,,,,,,,
2019/10/14,2019/10/14 14:30,2970.08,26834.93,8062.05,139.04,45.44,183.52,313771,70.41,70.56,,,,,,,
2019/10/14,2019/10/14 15:30,2968.28,26797.37,8058.47,138.98,45.37,183.59,318192,70.56,70.61,,,,,,,
2019/10/14,2019/10/14 16:00,2966.15,26787.36,8048.65,138.70,45.28,183.28,457496,70.58,70.80,,,,,,,
2019/10/15,2019/10/15 10:30,2990.45,27017.48,8118.93,140.43,45.43,187.90,5907505,70.80,68.62,,,,,,,
2019/10/15,2019/10/15 11:30,2998.34,27063.89,8141.38,140.61,45.66,189.85,915053,68.63,69.10,,,,,,,
2019/10/15,2019/10/15 12:30,2997.33,27031.42,8141.85,140.59,45.63,188.98,703294,69.11,68.99,,,,,,,
2019/10/15,2019/10/15 13:30,2999.00,27055.65,8153.54,140.69,45.68,189.31,552118,68.99,70.05,,,,,,,
2019/10/15,2019/10/15 14:30,3001.75,27082.65,8162.21,140.71,45.77,189.32,408855,70.12,69.90,,,,,,,
2019/10/15,2019/10/15 15:30,2999.79,27063.31,8154.76,140.67,45.63,189.14,730076,69.92,70.05,,,,,,,
2019/10/15,2019/10/15 16:00,2995.68,27024.80,8148.71,140.72,45.59,188.89,1218449,70.07,71.11,,,,,,,
2019/10/16,2019/10/16 10:30,2992.75,27003.14,8126.30,139.36,45.88,187.87,1547130,71.11,67.92,,,,,,,
2019/10/16,2019/10/16 11:30,2993.15,27020.01,8126.42,139.22,45.88,188.88,884866,67.97,67.08,,,,,,,
2019/10/16,2019/10/16 12:30,2991.56,27028.88,8124.35,139.28,45.94,188.97,718993,67.08,66.98,,,,,,,
2019/10/16,2019/10/16 13:30,2987.27,27001.33,8113.91,139.15,45.85,188.86,688845,66.98,67.19,,,,,,,
2019/10/16,2019/10/16 14:30,2989.38,27024.92,8118.04,139.21,45.86,188.99,529724,67.17,67.20,,,,,,,
2019/10/16,2019/10/16 15:30,2989.67,27012.09,8117.62,139.29,46.04,189.13,383327,67.22,67.07,,,,,,,
2019/10/16,2019/10/16 16:00,2989.69,27001.98,8124.18,139.55,46.01,189.55,1308559,67.05,67.69,,,,,,,
2019/10/17,2019/10/17 10:30,3005.23,27098.68,8163.15,139.04,46.17,190.02,1015273,67.69,67.20,,,,,,,
2019/10/17,2019/10/17 11:30,2998.99,27033.27,8149.79,138.65,46.09,189.63,723356,67.20,67.15,,,,,,,
2019/10/17,2019/10/17 12:30,2995.89,26992.96,8143.49,138.59,46.03,189.51,329322,67.15,67.30,,,,,,,
2019/10/17,2019/10/17 13:30,2999.62,27028.79,8154.29,138.76,46.02,189.59,313729,67.30,67.36,,,,,,,
2019/10/17,2019/10/17 14:30,2999.41,27046.02,8156.68,138.90,46.09,190.55,333936,67.36,67.07,,,,,,,
2019/10/17,2019/10/17 15:30,3001.39,27067.69,8159.47,138.87,46.20,190.54,251632,67.04,67.04,,,,,,,
2019/10/17,2019/10/17 16:00,2997.95,27025.88,8156.85,138.84,46.25,190.39,610046,67.04,67.03,,,,,,,
2019/10/18,2019/10/18 10:30,2993.04,26952.58,8129.80,138.11,46.21,189.10,990719,67.03,65.67,,,,,,,
2019/10/18,2019/10/18 11:30,2994.64,26957.88,8120.41,137.49,46.16,187.03,605735,65.67,65.91,,,,,,,
2019/10/18,2019/10/18 12:30,2978.34,26811.84,8048.59,135.82,45.96,184.31,973476,65.79,65.51,,,,,,,
2019/10/18,2019/10/18 13:30,2988.07,26848.92,8090.55,136.89,46.13,186.11,647371,65.51,66.00,,,,,,,
2019/10/18,2019/10/18 14:30,2992.38,26858.42,8104.23,137.52,46.21,186.27,459225,66.00,66.00,,,,,,,
2019/10/18,2019/10/18 15:30,2992.91,26839.45,8110.00,137.35,46.10,186.56,392397,66.03,65.26,,,,,,,
2019/10/18,2019/10/18 16:00,2986.20,26770.20,8089.54,136.57,45.93,185.85,750620,65.31,66.08,,,,,,,
2019/10/21,2019/10/21 10:30,2999.48,26767.95,8139.17,136.95,46.44,187.97,749146,66.08,65.07,,,,,,,
2019/10/21,2019/10/21 11:30,3003.23,26809.84,8153.45,136.93,46.42,189.26,523387,65.07,65.13,,,,,,,
2019/10/21,2019/10/21 12:30,3003.65,26811.10,8159.62,136.98,46.58,189.26,387746,65.13,64.93,,,,,,,
2019/10/21,2019/10/21 13:30,3003.40,26795.37,8157.98,137.18,46.65,189.18,307189,64.93,65.39,,,,,,,
2019/10/21,2019/10/21 14:30,3004.75,26812.70,8156.25,137.24,46.63,189.17,234685,65.39,65.70,,,,,,,
2019/10/21,2019/10/21 15:30,3005.53,26827.03,8158.53,137.39,46.61,189.24,451154,65.70,65.97,,,,,,,
2019/10/21,2019/10/21 16:00,3006.73,26827.91,8162.99,137.58,46.60,189.76,424969,65.97,65.77,,,,,,,
2019/10/22,2019/10/22 10:30,3011.60,26827.70,8174.35,138.42,46.97,189.65,1100941,65.77,63.53,,,,,,,
2019/10/22,2019/10/22 11:30,3009.26,26864.07,8144.22,137.20,46.83,185.07,741575,63.59,63.28,,,,,,,
2019/10/22,2019/10/22 12:30,3013.70,26929.96,8157.29,137.00,47.03,184.33,583200,63.28,62.85,,,,,,,
2019/10/22,2019/10/22 13:30,3011.56,26915.74,8151.17,136.81,46.96,183.80,361503,62.85,62.33,,,,,,,
2019/10/22,2019/10/22 14:30,3009.64,26916.70,8144.21,136.59,47.03,183.87,448823,62.35,61.39,,,,,,,
2019/10/22,2019/10/22 15:30,3004.42,26868.72,8124.04,136.07,46.90,183.28,423747,61.36,61.51,,,,,,,
2019/10/22,2019/10/22 16:00,2996.00,26788.10,8104.30,135.54,46.76,182.34,859943,61.51,62.00,,,,,,,
2019/10/23,2019/10/23 10:30,2996.99,26822.46,8097.10,135.07,46.28,183.97,930647,62.00,62.71,,,,,,,
2019/10/23,2019/10/23 11:30,3001.56,26864.73,8119.05,135.41,46.35,185.70,386415,62.71,63.21,,,,,,,
2019/10/23,2019/10/23 12:30,2999.54,26805.86,8106.93,135.15,46.40,184.54,759698,63.21,63.10,,,,,,,
2019/10/23,2019/10/23 13:30,2998.64,26805.18,8110.01,135.36,46.44,184.69,563715,63.10,62.66,,,,,,,
2019/10/23,2019/10/23 14:30,2994.79,26754.44,8091.53,135.24,46.23,184.64,270114,62.70,61.95,,,,,,,
2019/10/23,2019/10/23 15:30,2999.64,26795.46,8107.58,136.04,46.23,185.61,260883,61.95,62.11,,,,,,,
2019/10/23,2019/10/23 16:00,3004.52,26833.98,8119.79,136.40,46.27,186.15,437711,62.11,62.06,,,,,,,
2019/10/24,2019/10/24 10:30,3000.72,26728.31,8140.20,138.49,45.72,183.35,1081010,62.06,65.32,,,,,,,
2019/10/24,2019/10/24 11:30,3011.87,26815.89,8177.02,138.99,45.89,185.47,553451,65.30,65.55,,,,,,,
2019/10/24,2019/10/24 12:30,3005.36,26756.25,8166.23,139.14,45.65,185.27,330436,65.55,65.36,,,,,,,
2019/10/24,2019/10/24 13:30,3005.91,26772.97,8168.51,139.23,45.42,185.60,278660,65.36,65.15,,,,,,,
2019/10/24,2019/10/24 14:30,3005.63,26775.33,8171.82,139.13,45.36,185.42,215930,65.16,64.55,,,,,,,
2019/10/24,2019/10/24 15:30,3008.92,26815.31,8177.90,139.06,45.49,185.63,261720,64.58,64.79,,,,,,,
2019/10/24,2019/10/24 16:00,3010.27,26805.26,8185.80,139.09,45.64,186.38,708322,64.77,64.52,,,,,,,
2019/10/25,2019/10/25 10:30,3015.69,26902.82,8208.51,139.83,46.04,187.54,456756,64.52,64.57,,,,,,,
2019/10/25,2019/10/25 11:30,3025.35,26997.58,8238.35,139.92,46.18,188.54,283171,64.53,63.88,,,,,,,
2019/10/25,2019/10/25 12:30,3025.15,27003.63,8242.73,139.87,46.13,188.57,206205,63.88,63.53,,,,,,,
2019/10/25,2019/10/25 13:30,3023.91,26984.32,8239.24,139.71,46.11,188.30,231119,63.57,63.43,,,,,,,
2019/10/25,2019/10/25 14:30,3021.10,26954.95,8233.55,139.52,46.01,187.80,228964,63.48,63.24,,,,,,,
2019/10/25,2019/10/25 15:30,3023.51,26977.01,8239.64,139.64,46.18,188.10,253215,63.24,63.37,,,,,,,
2019/10/25,2019/10/25 16:00,3022.51,26958.06,8243.12,139.87,46.12,187.89,290448,63.37,63.45,,,,,,,
2019/10/28,2019/10/28 10:30,3041.72,27141.97,8311.34,143.33,46.57,187.08,698032,63.96,64.18,,,,,,,
2019/10/28,2019/10/28 11:30,3038.60,27070.95,8313.30,142.82,46.44,187.97,660895,64.16,65.69,,,,,,,
2019/10/28,2019/10/28 12:30,3039.69,27066.04,8329.42,142.80,46.48,188.96,772388,65.69,67.06,,,,,,,
2019/10/28,2019/10/28 13:30,3039.64,27063.21,8325.22,143.17,46.43,188.79,397457,67.06,67.39,,,,,,,
2019/10/28,2019/10/28 14:30,3040.09,27088.44,8325.92,143.36,46.42,188.73,261490,67.39,66.45,,,,,,,
2019/10/28,2019/10/28 15:30,3042.13,27101.02,8334.37,143.26,46.56,189.31,273567,66.45,66.68,,,,,,,
2019/10/28,2019/10/28 16:00,3039.42,27090.72,8325.99,143.31,46.39,189.40,446324,66.68,66.56,,,,,,,
2019/10/29,2019/10/29 10:30,3040.44,27103.72,8293.32,142.80,46.19,189.07,356737,66.56,66.65,,,,,,,
2019/10/29,2019/10/29 11:30,3043.52,27124.23,8289.71,142.17,46.31,189.04,369027,66.67,65.29,,,,,,,
2019/10/29,2019/10/29 12:30,3045.35,27114.13,8304.70,142.74,46.59,189.34,204360,65.29,65.58,,,,,,,
2019/10/29,2019/10/29 13:30,3043.34,27099.81,8296.57,142.24,46.58,190.02,135495,65.55,65.63,,,,,,,
2019/10/29,2019/10/29 14:30,3040.46,27087.75,8289.35,142.04,46.62,189.50,161415,65.63,65.59,,,,,,,
2019/10/29,2019/10/29 15:30,3038.47,27085.88,8285.31,142.04,46.53,189.47,175357,65.59,65.71,,,,,,,
2019/10/29,2019/10/29 16:00,3036.87,27070.68,8276.85,141.96,46.45,189.31,416024,65.80,65.49,,,,,,,
2019/10/30,2019/10/30 10:30,3033.55,27076.71,8268.34,142.55,46.51,187.90,556907,65.97,67.33,,,,,,,
2019/10/30,2019/10/30 11:30,3033.30,27050.21,8265.07,142.75,46.52,187.08,560861,67.33,68.25,,,,,,,
2019/10/30,2019/10/30 12:30,3036.62,27089.30,8268.43,142.85,46.55,188.07,620572,68.25,68.90,,,,,,,
2019/10/30,2019/10/30 13:30,3034.58,27083.24,8265.18,142.80,46.64,187.02,576564,68.90,69.07,,,,,,,
2019/10/30,2019/10/30 14:30,3036.13,27094.69,8272.75,142.85,46.57,187.10,438942,69.02,69.34,,,,,,,
2019/10/30,2019/10/30 15:30,3047.74,27184.11,8309.70,143.80,46.72,188.84,675646,69.35,69.74,,,,,,,
2019/10/30,2019/10/30 16:00,3046.77,27186.69,8303.98,143.73,46.77,188.25,1242948,69.74,70.00,,,,,,,
2019/10/31,2019/10/31 10:30,3027.33,26975.39,8257.54,142.98,46.39,192.16,796921,70.00,67.15,,,,,,,
2019/10/31,2019/10/31 11:30,3032.78,27017.43,8283.21,143.15,46.62,194.01,244077,67.15,68.54,,,,,,,
2019/10/31,2019/10/31 12:30,3028.92,26974.11,8271.43,142.99,46.60,192.86,167010,68.57,68.41,,,,,,,
2019/10/31,2019/10/31 13:30,3030.46,26977.94,8274.02,142.85,46.55,192.75,260945,68.41,69.31,,,,,,,
2019/10/31,2019/10/31 14:30,3029.10,26968.92,8268.02,142.67,46.57,192.43,420393,69.36,69.85,,,,,,,
2019/10/31,2019/10/31 15:30,3030.54,26969.25,8274.66,142.45,46.56,192.49,926335,69.85,69.84,,,,,,,
2019/10/31,2019/10/31 16:00,3037.58,27046.37,8292.36,142.49,46.72,191.65,590302,69.84,69.89,,,,,,,
2019/11/01,2019/11/01 10:30,3061.91,27286.70,8368.17,142.76,46.42,193.36,536984,0.00,69.55,,,,,,,
2019/11/01,2019/11/01 11:30,3059.53,27286.35,8359.25,142.61,46.34,192.50,210248,69.55,69.65,,,,,,,
2019/11/01,2019/11/01 12:30,3059.18,27296.84,8353.92,142.40,46.24,191.14,530547,69.66,69.69,,,,,,,
2019/11/01,2019/11/01 13:30,3062.20,27304.47,8363.13,142.24,45.92,191.49,474826,69.69,70.24,,,,,,,
2019/11/01,2019/11/01 14:30,3062.83,27300.17,8367.47,142.39,46.10,192.59,886277,70.24,69.82,,,,,,,
2019/11/01,2019/11/01 15:30,3062.82,27304.74,8368.48,142.56,46.07,192.36,241697,69.74,69.87,,,,,,,
2019/11/01,2019/11/01 16:00,3066.91,27347.36,8386.40,142.84,46.25,193.62,680114,69.87,70.39,,,,,,,
2019/11/04,2019/11/04 10:30,3083.55,27500.58,8438.19,143.72,47.00,196.06,441342,70.39,69.99,,,,,,,
2019/11/04,2019/11/04 11:30,3080.43,27478.97,8425.36,143.67,46.84,193.87,175385,69.99,69.79,,,,,,,
2019/11/04,2019/11/04 12:30,3078.39,27442.11,8426.52,143.75,46.80,194.61,149538,69.79,70.01,,,,,,,
2019/11/04,2019/11/04 13:30,3081.08,27460.61,8438.53,143.84,46.78,195.57,131175,70.01,70.52,,,,,,,
2019/11/04,2019/11/04 14:30,3080.56,27459.67,8441.26,143.64,46.79,195.93,133755,70.52,70.05,,,,,,,
2019/11/04,2019/11/04 15:30,3075.27,27415.49,8427.32,143.40,46.59,195.00,147427,70.05,70.16,,,,,,,
2019/11/04,2019/11/04 16:00,3078.27,27462.11,8433.20,143.67,46.69,194.72,387146,70.16,70.12,,,,,,,
2019/11/05,2019/11/05 10:30,3075.02,27489.56,8430.22,143.32,46.84,194.33,429244,70.71,68.28,,,,,,,
2019/11/05,2019/11/05 11:30,3075.79,27494.67,8439.33,143.65,46.95,194.29,312817,68.31,68.19,,,,,,,
2019/11/05,2019/11/05 12:30,3073.08,27473.48,8439.86,143.59,46.78,194.15,138160,68.20,67.96,,,,,,,
2019/11/05,2019/11/05 13:30,3077.26,27511.58,8444.87,143.71,46.98,194.03,172144,67.97,67.48,,,,,,,
2019/11/05,2019/11/05 14:30,3079.04,27547.14,8448.86,143.72,47.05,194.16,216276,67.57,67.08,,,,,,,
2019/11/05,2019/11/05 15:30,3077.53,27521.63,8445.36,143.79,47.00,194.31,235566,67.08,67.40,,,,,,,
2019/11/05,2019/11/05 16:00,3074.62,27492.63,8434.68,143.58,46.97,194.32,304172,67.40,66.89,,,,,,,
2019/11/06,2019/11/06 10:30,3073.13,27476.84,8401.33,143.00,47.46,192.55,325534,66.89,65.54,,,,,,,
2019/11/06,2019/11/06 11:30,3074.79,27501.95,8405.89,143.03,47.37,192.51,198011,65.54,66.45,,,,,,,
2019/11/06,2019/11/06 12:30,3068.55,27441.41,8389.00,142.70,47.26,192.07,160688,66.45,65.74,,,,,,,
2019/11/06,2019/11/06 13:30,3073.16,27480.81,8403.15,143.05,47.35,192.33,102749,65.74,66.29,,,,,,,
2019/11/06,2019/11/06 14:30,3075.19,27487.63,8406.90,143.15,47.38,191.73,170042,66.29,66.68,,,,,,,
2019/11/06,2019/11/06 15:30,3074.55,27485.91,8404.79,143.17,47.32,191.79,124314,66.68,66.96,,,,,,,
2019/11/06,2019/11/06 16:00,3076.77,27492.56,8410.63,143.18,47.47,191.55,246047,66.96,66.83,,,,,,,
2019/11/07,2019/11/07 10:30,3093.00,27701.63,8468.69,143.72,47.86,192.99,151093,67.03,67.95,,,,,,,
2019/11/07,2019/11/07 11:30,3093.18,27723.72,8473.81,143.73,47.86,192.47,199185,67.95,68.39,,,,,,,
2019/11/07,2019/11/07 12:30,3094.27,27740.15,8475.34,143.82,47.72,192.30,127941,68.17,68.54,,,,,,,
2019/11/07,2019/11/07 13:30,3091.90,27731.94,8465.86,143.77,47.58,191.96,119699,68.54,67.99,,,,,,,
2019/11/07,2019/11/07 14:30,3091.71,27734.05,8463.96,143.91,47.64,191.08,105591,68.03,67.92,,,,,,,
2019/11/07,2019/11/07 15:30,3084.02,27671.96,8426.49,143.17,47.46,189.83,209589,67.92,66.69,,,,,,,
2019/11/07,2019/11/07 16:00,3085.19,27674.80,8434.52,143.38,47.62,190.42,215988,66.69,66.81,,,,,,,
2019/11/08,2019/11/08 10:30,3082.61,27625.26,8437.72,143.37,47.35,191.16,271284,66.54,68.62,,,,,,,
2019/11/08,2019/11/08 11:30,3081.81,27593.18,8442.37,143.69,47.53,191.59,191939,68.62,69.09,,,,,,,
2019/11/08,2019/11/08 12:30,3085.99,27629.88,8456.35,144.23,47.67,191.47,309664,69.09,69.75,,,,,,,
2019/11/08,2019/11/08 13:30,3085.25,27637.45,8448.29,144.26,47.78,190.58,149845,69.75,69.50,,,,,,,
2019/11/08,2019/11/08 14:30,3083.71,27610.50,8450.27,144.28,47.76,190.13,112911,69.49,69.58,,,,,,,
2019/11/08,2019/11/08 15:30,3088.26,27655.17,8463.54,144.54,47.85,190.55,131018,69.58,69.74,,,,,,,
2019/11/08,2019/11/08 16:00,3093.06,27681.24,8475.31,145.07,48.02,190.84,311543,69.74,69.85,,,,,,,
2019/11/11,2019/11/11 10:30,3084.58,27578.08,8454.73,144.79,47.61,189.76,133579,0.00,68.80,,,,,,,
2019/11/11,2019/11/11 11:30,3082.06,27561.45,8449.34,144.81,47.49,189.79,117758,68.80,69.93,,,,,,,
2019/11/11,2019/11/11 12:30,3085.19,27675.24,8454.47,145.07,47.52,189.26,123204,69.93,69.64,,,,,,,
2019/11/11,2019/11/11 13:30,3087.06,27693.53,8463.21,145.35,47.39,189.32,148390,69.66,69.02,,,,,,,
2019/11/11,2019/11/11 14:30,3087.12,27691.73,8465.85,145.47,47.45,189.21,126972,69.03,68.81,,,,,,,
2019/11/11,2019/11/11 15:30,3086.51,27694.22,8461.02,145.15,47.41,189.54,182828,68.79,68.36,,,,,,,
2019/11/11,2019/11/11 16:00,3087.01,27691.49,8464.28,145.22,47.30,189.61,205705,68.34,68.39,,,,,,,
2019/11/12,2019/11/12 10:30,3100.17,27756.23,8501.28,146.37,47.79,191.43,389781,68.39,69.01,,,,,,,
2019/11/12,2019/11/12 11:30,3100.16,27753.53,8511.58,146.54,47.91,193.66,311880,69.00,68.93,,,,,,,
2019/11/12,2019/11/12 12:30,3095.26,27716.82,8498.82,146.28,47.56,194.01,139518,68.93,69.32,,,,,,,
2019/11/12,2019/11/12 13:30,3096.32,27720.96,8499.86,146.34,47.60,194.98,104677,69.24,68.71,,,,,,,
2019/11/12,2019/11/12 14:30,3091.97,27696.63,8482.09,146.03,47.48,194.19,242542,68.72,68.09,,,,,,,
2019/11/12,2019/11/12 15:30,3090.16,27681.33,8479.10,146.07,47.46,194.75,331661,68.08,67.97,,,,,,,
2019/11/12,2019/11/12 16:00,3091.84,27691.49,8486.09,146.17,47.57,194.47,390642,67.97,68.00,,,,,,,
2019/11/13,2019/11/13 10:30,3089.37,27686.22,8476.76,146.40,47.80,194.82,385053,68.00,67.93,,,,,,,
2019/11/13,2019/11/13 11:30,3089.60,27677.23,8475.00,146.02,47.82,193.13,334021,67.93,67.37,,,,,,,
2019/11/13,2019/11/13 12:30,3094.86,27747.41,8489.50,146.12,47.75,193.13,185192,67.37,67.28,,,,,,,
2019/11/13,2019/11/13 13:30,3095.55,27756.85,8490.89,146.10,47.83,193.51,167894,67.33,67.83,,,,,,,
2019/11/13,2019/11/13 14:30,3090.05,27738.57,8466.72,146.03,47.69,193.12,274653,67.82,67.68,,,,,,,
2019/11/13,2019/11/13 15:30,3096.09,27802.56,8486.71,146.31,47.82,193.45,301630,67.68,67.69,,,,,,,
2019/11/13,2019/11/13 16:00,3094.03,27783.59,8482.10,146.41,47.65,193.19,338045,67.69,68.01,,,,,,,
2019/11/14,2019/11/14 10:30,3095.01,27777.14,8469.92,146.84,43.92,193.33,193250,67.77,67.64,,,,,,,
2019/11/14,2019/11/14 11:30,3092.68,27767.72,8466.45,146.89,44.25,192.34,155632,67.64,67.84,,,,,,,
2019/11/14,2019/11/14 12:30,3089.55,27731.65,8458.45,146.59,44.18,191.93,134752,67.84,68.05,,,,,,,
2019/11/14,2019/11/14 13:30,3091.25,27747.74,8469.33,146.73,43.98,192.11,116868,68.05,68.03,,,,,,,
2019/11/14,2019/11/14 14:30,3093.51,27751.86,8473.06,146.90,43.94,192.96,68236,68.03,67.95,,,,,,,
2019/11/14,2019/11/14 15:30,3095.94,27775.85,8480.53,147.18,44.15,193.33,111351,67.96,67.92,,,,,,,
2019/11/14,2019/11/14 16:00,3096.64,27781.96,8479.02,147.16,44.16,193.15,158814,67.95,67.74,,,,,,,
2019/11/15,2019/11/15 10:30,3109.90,27903.34,8524.44,148.40,44.72,195.02,321283,67.74,69.19,,,,,,,
2019/11/15,2019/11/15 11:30,3115.55,27944.90,8534.54,148.81,44.51,194.77,409089,69.19,70.00,,,,,,,
2019/11/15,2019/11/15 12:30,3113.89,27928.01,8528.77,148.75,44.28,194.69,191130,70.00,70.22,,,,,,,
2019/11/15,2019/11/15 13:30,3112.85,27915.47,8530.84,148.66,44.18,194.92,425856,70.21,70.87,,,,,,,
2019/11/15,2019/11/15 14:30,3114.58,27941.56,8530.68,148.64,44.23,194.66,303915,70.87,70.72,,,,,,,
2019/11/15,2019/11/15 15:30,3113.04,27951.33,8521.36,148.51,44.16,194.70,302677,70.76,69.95,,,,,,,
2019/11/15,2019/11/15 16:00,3120.45,28004.69,8540.83,149.05,44.34,195.10,361921,69.95,70.01,,,,,,,
2019/11/18,2019/11/18 10:30,3112.96,27984.71,8509.04,148.27,43.88,193.36,539227,0.00,69.48,,,,,,,
2019/11/18,2019/11/18 11:30,3120.41,28016.19,8531.73,148.35,43.88,194.41,203294,69.48,70.02,,,,,,,
2019/11/18,2019/11/18 12:30,3118.98,28008.19,8530.93,148.74,43.93,194.98,125867,70.06,69.88,,,,,,,
2019/11/18,2019/11/18 13:30,3121.13,28014.05,8544.13,149.05,44.09,196.38,115611,69.88,70.05,,,,,,,
2019/11/18,2019/11/18 14:30,3122.98,28031.08,8556.01,149.50,44.21,198.27,254850,70.05,70.97,,,,,,,
2019/11/18,2019/11/18 15:30,3120.58,28028.88,8548.63,149.23,44.35,197.35,179722,70.97,70.19,,,,,,,
2019/11/18,2019/11/18 16:00,3122.01,28036.15,8549.94,149.42,44.40,197.40,252322,70.19,70.08,,,,,,,
2019/11/19,2019/11/19 10:30,3119.64,27976.50,8561.45,149.88,44.38,198.48,507313,70.08,68.75,,,,,,,
2019/11/19,2019/11/19 11:30,3119.85,27949.46,8561.07,149.81,44.50,199.43,227195,68.75,68.98,,,,,,,
2019/11/19,2019/11/19 12:30,3120.57,27949.50,8573.73,150.22,44.67,199.29,229313,68.97,69.11,,,,,,,
